"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.goldResponse","Input.word01","Input.word02","Input.goldVerify","Answer.category.label","Approve","Reject"
"3L2OEKSTW89R0HQQ6MRYFQADE4R8YA","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:37 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:37 PST 2020","","","3G5W44VEU7HEWB5LB77WMF8Q8OPGKJ","A1Z6F6EIUJFC6T","Submitted","Wed Dec 16 10:38:19 PST 2020","Wed Dec 16 10:38:26 PST 2020","Wed Dec 16 13:38:26 PST 2020","","","","7","100% (29/29)","100% (29/29)","100% (29/29)","N","inglorious","inglorious","N","YES, these are OPPOSITES"
"372AGES0I348IHFC0ZBWNTY92QKRXY","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","34PGFRQONOAFIDP38RB273U1NN7WJR","AZLZA0Q87TJZO","Submitted","Wed Dec 16 09:37:32 PST 2020","Wed Dec 16 09:39:57 PST 2020","Wed Dec 16 12:39:57 PST 2020","","","","145","100% (11/11)","0% (0/0)","0% (0/0)","Y","apolitical","political","Y","YES, these are OPPOSITES"
"31GN6YMHLOR5UWAZ5JFFBKPYFQXWSY","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:37 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:37 PST 2020","","","3WMINLGALB2V3MGUXUYO2AKF5KVCAI","A4J4GGMKJ68L0","Submitted","Wed Dec 16 09:36:49 PST 2020","Wed Dec 16 09:37:30 PST 2020","Wed Dec 16 12:37:30 PST 2020","","","","41","100% (1/1)","0% (0/0)","0% (0/0)","Y","alive","deceased","Y","YES, these are OPPOSITES"
"3OQQD2WO8H5J9K5FQNAZ2L8E8Z13I7","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","340UGXU9DY0BH40SUGAKS3KYXU3VUC","AMWIBULQ4S8K3","Submitted","Wed Dec 16 09:36:51 PST 2020","Wed Dec 16 09:36:58 PST 2020","Wed Dec 16 12:36:58 PST 2020","","","","7","100% (60/60)","100% (48/48)","100% (48/48)","Y","asexual","sexual","Y","YES, these are OPPOSITES"
"36D1BWBEHM0GKLZN72UMB4A3JUKM2U","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:37 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:37 PST 2020","","","39ZSFO5CA8V2Q90YDRW1PF9427WJUF","A2MCG5W6LHSRG9","Submitted","Wed Dec 16 09:37:25 PST 2020","Wed Dec 16 09:39:21 PST 2020","Wed Dec 16 12:39:21 PST 2020","","","","116","100% (43/43)","0% (0/0)","0% (0/0)","Y","healthy tissue","diseased tissue","Y","YES, these are OPPOSITES"
"3N7PQ0KLI4O7TF3TU4K8H6AMG6U3EY","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:37 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:37 PST 2020","","","374TNBHA8BU0T5OGIIDZP1R3CQZYQJ","A1Z6F6EIUJFC6T","Submitted","Wed Dec 16 09:37:10 PST 2020","Wed Dec 16 09:38:02 PST 2020","Wed Dec 16 12:38:02 PST 2020","","","","52","100% (29/29)","100% (29/29)","100% (29/29)","Y","fast response","slow response","Y","YES, these are OPPOSITES"
"3D7VY91L64WA8YZJQVNXCXD7D0XMBW","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","386PBUZZXFWZ7JD44D40YSDLPG3LJN","A2MCG5W6LHSRG9","Submitted","Wed Dec 16 09:37:13 PST 2020","Wed Dec 16 09:37:59 PST 2020","Wed Dec 16 12:37:59 PST 2020","","","","46","100% (43/43)","0% (0/0)","0% (0/0)","N","apple","pple","N","NO, these are NOT opposites"
"3QGTX7BCHO18IPHT4AMEHD9OI8TZ5P","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3O7L7BFSHEOP62J659WW9W8134DEIH","A31Z5TPD8QKE26","Submitted","Wed Dec 16 09:37:33 PST 2020","Wed Dec 16 09:39:17 PST 2020","Wed Dec 16 12:39:17 PST 2020","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","Y","early division","late division","Y","YES, these are OPPOSITES"
"31GECDVA9IL2DJXW7OZ8CLUT9Z866M","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3GD6L00D3SWCIKFLE0Z9U5WOV4TM1M","A34QZDSTKZ3JO9","Submitted","Wed Dec 16 09:37:47 PST 2020","Wed Dec 16 09:37:52 PST 2020","Wed Dec 16 12:37:52 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","Y","light","dark","Y","YES, these are OPPOSITES"
"3O4VWC1GEV5F4VPL85VZEMNELEQ3JJ","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","3E13VNJ1NNUQM1PUTL1H2CP7EVA1IM","ABMPX2Y2IRBMG","Submitted","Wed Dec 16 09:37:52 PST 2020","Wed Dec 16 10:14:52 PST 2020","Wed Dec 16 13:14:52 PST 2020","","","","2220","100% (4/4)","0% (0/0)","0% (0/0)","N","aorta","orta","N","NO, these are NOT opposites"
"3M47JKRKCW0PHXGK03W6WZQKFUY688","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","336YQZE83VDB62G4FN1LXV957KYM54","A3O7X46E3REM7I","Submitted","Wed Dec 16 09:37:51 PST 2020","Wed Dec 16 10:09:57 PST 2020","Wed Dec 16 13:09:57 PST 2020","","","","1926","0% (0/0)","0% (0/0)","0% (0/0)","N","bubble","bubble","N","NO, these are NOT opposites"
"3538U0YQ1ETZZT3PPF4EZOVMS793FG","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3IAS3U3I0FFNOETK6F9EL8VZBB42BV","A1Z6F6EIUJFC6T","Submitted","Wed Dec 16 09:38:47 PST 2020","Wed Dec 16 09:39:23 PST 2020","Wed Dec 16 12:39:23 PST 2020","","","","36","100% (29/29)","100% (29/29)","100% (29/29)","Y","dark","light","Y","YES, these are OPPOSITES"
"3XBYQ44Z6O369WNEUJK5LPLKH9BWTN","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3A4TN5196KHAD9O8308GJW7JIFLHCY","A2MCG5W6LHSRG9","Submitted","Wed Dec 16 09:37:23 PST 2020","Wed Dec 16 09:38:42 PST 2020","Wed Dec 16 12:38:42 PST 2020","","","","79","100% (43/43)","0% (0/0)","0% (0/0)","Y","slow response","rapid response","Y","YES, these are OPPOSITES"
"3IZVJEBJ69J41TH79TWJ9JNOE34Z65","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","39GAF6DQWRZV879USS00H1F1MX61VJ","A3O7X46E3REM7I","Submitted","Wed Dec 16 09:38:01 PST 2020","Wed Dec 16 10:13:12 PST 2020","Wed Dec 16 13:13:12 PST 2020","","","","2111","0% (0/0)","0% (0/0)","0% (0/0)","Y","mitosis","meiosis","Y","NO, these are NOT opposites"
"329E6HTMSV1AFFV3QQVBF1NR03Q3KI","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","3JV9LGBJWTDXM2Q09ZZPTWPZSTROG3","A4J4GGMKJ68L0","Submitted","Wed Dec 16 09:37:19 PST 2020","Wed Dec 16 09:37:54 PST 2020","Wed Dec 16 12:37:54 PST 2020","","","","35","100% (1/1)","0% (0/0)","0% (0/0)","Y","dress","undress","Y","YES, these are OPPOSITES"
"33Q5P9PUSOLTHAQ8JK9MVJFYAPFZCX","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:49 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:49 PST 2020","","","3YZ8UPK3VTLFIVUS3ZFF2BW9CNNUCC","ABMPX2Y2IRBMG","Submitted","Wed Dec 16 09:37:45 PST 2020","Wed Dec 16 09:54:11 PST 2020","Wed Dec 16 12:54:11 PST 2020","","","","986","100% (4/4)","0% (0/0)","0% (0/0)","Y","irregular","regular","Y","YES, these are OPPOSITES"
"3KI0JD2ZU0HLHJB1QY40IZUP4AS67L","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3HVVDCPGTERDLLG8ZM7UU62QWXYYTX","A1Z6F6EIUJFC6T","Submitted","Wed Dec 16 09:37:14 PST 2020","Wed Dec 16 09:38:19 PST 2020","Wed Dec 16 12:38:19 PST 2020","","","","65","100% (29/29)","100% (29/29)","100% (29/29)","N","healthy tissue","healthy tissue","N","YES, these are OPPOSITES"
"33NOQL7T9NYR570V28THTXJFKYV8Z1","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3FE2ERCCZX73ZFJZCIPCN53RTKEOP7","A31Z5TPD8QKE26","Submitted","Wed Dec 16 09:37:42 PST 2020","Wed Dec 16 09:39:33 PST 2020","Wed Dec 16 12:39:33 PST 2020","","","","111","0% (0/0)","0% (0/0)","0% (0/0)","Y","under","over","Y","YES, these are OPPOSITES"
"3PKVGQTFIGJXIM5M5VXY675I4WERY4","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3QAPZX2QN4CM4RQA8ZCP1RZGK77027","A4J4GGMKJ68L0","Submitted","Wed Dec 16 09:38:23 PST 2020","Wed Dec 16 09:41:12 PST 2020","Wed Dec 16 12:41:12 PST 2020","","","","169","100% (1/1)","0% (0/0)","0% (0/0)","Y","irreversible","reversible","Y","YES, these are OPPOSITES"
"3D0LPO3EAAYUL9D6D3GUCC0DT9UOYS","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:38 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:38 PST 2020","","","3RANCT1ZVFGW8Q2MPZJKRRQRU2NUB5","ABMPX2Y2IRBMG","Submitted","Wed Dec 16 09:37:44 PST 2020","Wed Dec 16 09:53:49 PST 2020","Wed Dec 16 12:53:49 PST 2020","","","","965","100% (4/4)","0% (0/0)","0% (0/0)","Y","under","above","Y","YES, these are OPPOSITES"
"3EHVO81VN4KN3MGGX1EVEGS2A281HK","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3T3IWE1XG6M4CJPM8CQ0HKZOXOHQTM","A1Z6F6EIUJFC6T","Submitted","Wed Dec 16 09:37:13 PST 2020","Wed Dec 16 09:38:15 PST 2020","Wed Dec 16 12:38:15 PST 2020","","","","62","100% (29/29)","100% (29/29)","100% (29/29)","Y","intolerant","tolerant","Y","YES, these are OPPOSITES"
"3KWGG5KP6I1TI3RP4VJSNHJPVLXMC3","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","379J5II41OFRW3RCQCT91C0TK87ELV","A4J4GGMKJ68L0","Submitted","Wed Dec 16 09:37:36 PST 2020","Wed Dec 16 09:39:20 PST 2020","Wed Dec 16 12:39:20 PST 2020","","","","104","100% (1/1)","0% (0/0)","0% (0/0)","Y","illegible","legible","Y","NO, these are NOT opposites"
"375VSR8FVV8XNCFR1HZHKEEKAQIRZV","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3AAJC4I4FGRJC8U8JEV967OJ4PBZJK","A3O7X46E3REM7I","Submitted","Wed Dec 16 09:37:45 PST 2020","Wed Dec 16 09:54:46 PST 2020","Wed Dec 16 12:54:46 PST 2020","","","","1021","0% (0/0)","0% (0/0)","0% (0/0)","Y","illegal","legal","Y","YES, these are OPPOSITES"
"38B7Q9C28F4PV2ZU5V2KWVLVZ0G960","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3R9WASFE2ZF3768C0O4OR9WRBIUZFH","AZLZA0Q87TJZO","Submitted","Wed Dec 16 09:37:39 PST 2020","Wed Dec 16 09:40:56 PST 2020","Wed Dec 16 12:40:56 PST 2020","","","","197","100% (11/11)","0% (0/0)","0% (0/0)","N","ill","l","N","NO, these are NOT opposites"
"3MXX6RQ9EU4W82BN3W52LN1W8DRP4P","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3V5Q80FXIXQILJP7RMU83PXNNJR234","ABMPX2Y2IRBMG","Submitted","Wed Dec 16 09:38:24 PST 2020","Wed Dec 16 10:35:04 PST 2020","Wed Dec 16 13:35:04 PST 2020","","","","3400","100% (4/4)","0% (0/0)","0% (0/0)","N","rk","irk","N","NO, these are NOT opposites"
"3RDTX9JRTX08Z2DZO57C29LRUB097Z","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3BEFOD78W6STAJC41IIBS33R7O3M4Z","A3O7X46E3REM7I","Submitted","Wed Dec 16 09:37:49 PST 2020","Wed Dec 16 10:09:42 PST 2020","Wed Dec 16 13:09:42 PST 2020","","","","1913","0% (0/0)","0% (0/0)","0% (0/0)","Y","reducible","irreducible","Y","YES, these are OPPOSITES"
"38B7Q9C28F4PV2ZU5V2KWVLVZ0G69X","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3PZDLQMM0TK6YJLQKF59WS1HTW42C2","A1F1BIPJR11LSR","Submitted","Wed Dec 16 09:38:47 PST 2020","Wed Dec 16 09:40:40 PST 2020","Wed Dec 16 12:40:40 PST 2020","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","N","read","ad","N","NO, these are NOT opposites"
"3SBNLSTU6T43M2WMJG4XFPXGVPRZDX","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","31LM9EDVOLRPVJGPGQKFBKHAUB3JNN","A2MCG5W6LHSRG9","Submitted","Wed Dec 16 09:37:06 PST 2020","Wed Dec 16 09:37:45 PST 2020","Wed Dec 16 12:37:45 PST 2020","","","","39","100% (43/43)","0% (0/0)","0% (0/0)","Y","under","over","Y","YES, these are OPPOSITES"
"3CKVGCS3PF4CM69ECCMU4PGUELIS0S","359956SLTYXX8E66G8EOWFWDQWGRLD","Are these words opposites?","You see two words. Are they opposites?","document, classification, semantics, language, linguistics","$0.10","Wed Dec 16 09:36:50 PST 2020","1","BatchId:4281585;OriginalHitTemplateId:928390860;","3600","10800","Wed Dec 23 09:36:50 PST 2020","","","3SLE99ER0NCDUPWWVMIS8J56WK2ZBZ","A4J4GGMKJ68L0","Submitted","Wed Dec 16 09:37:33 PST 2020","Wed Dec 16 09:38:26 PST 2020","Wed Dec 16 12:38:26 PST 2020","","","","53","100% (1/1)","0% (0/0)","0% (0/0)","N","under","der","N","NO, these are NOT opposites"
